"CONTROL","TOTROOMS","PERPOVLVL","NOISE","DISHWASH","SOLAR","GARAGE","DINING","LAUNDY","NOSTEP","CONDO","RATINGHS","RATINGNH","NHQPCRIME","NHQPUBTRN","NHQRISK","NHQSCHOOL","NHQSCRIME","NOWIRE","TENURE","CELLPHONE","LANDLINE","PLUGS","SOGIRESP","PORCH","LEAKO","LEAKI","NOTOIL","PAINTPEEL","NEARABAND","NEARBARCL","NEARTRASH","INTLANG","OMB13CBSA","HHSEX","HHMAR","HHSPAN","HHCITSHP","MILHH","HHMOVE","HHRACE","HHGRAD","HHNATVTY","PARTNER","SAMESEXHH","HSHLDTYPE","NUMELDERS","NUMADULTS","NUMNONREL","HHYNGKIDS","HHOLDKIDS","NUMVETS","NUMYNGKIDS","NUMOLDKIDS","NUMSUBFAM","NUMSECFAM","NUMPEOPLE","HHADLTKIDS","GRANDHH","MULTIGEN","SAMEHHLD","HHFNTVTY","HHMNTVTY","HHPRNTHOME","HHGEN","HHSOGILGBT","HHSOGISO","HHSOGIG","UFINROOMS","STORIES","LOTSIZE","FINROOMS","YRBUILT","HOA","FOUNDTYPE","UNITFLOORS","UNITSIZE","BEDROOMS","KITCHENS","MONOXIDE","SMOKALRM","SPRNKSYSTM","WATSOURCE","FRIDGE","KITCHSINK","WASHER","COOKTYPE","COOKFUEL","DRYER","SEWTYPE","BATHROOMS","HOTWATER","HEATFUEL","FIREPLACE","ACPRIMARY","ACSECNDRY","HEATTYPE","SUPP1HEAT","SUPP2HEAT","HOT","COLD","NOWAT","WALLCRACK","FLOORHOLE","FNDCRUMB","ROOFSHIN","ROOFHOLE","ROOFSAG","WALLSIDE","WALLSLOPE","WINBOARD","WINBROKE","WINBARS","MOLDKITCH","MOLDBATH","MOLDBEDRM","MOLDBASEM","MOLDLROOM","MOLDOTHER","RODENT","ROACH","SEWBREAK","FUSEBLOW","ELECAMT","GASAMT","OILAMT","OTHERAMT","TRASHAMT","WATERAMT","UTILAMT","HHSEE","HHMEMRY","HHCARE","HHERRND","HHLDASTHMA","NUMASTHMAST","HHLDASTHMAER","ADEQUACY","POVLVLINC","UPKEEP","INSURAMT","HINCP","FINCP","TOTHCAMT","Class"
21002110,9,501,2,1,1,1,1,2,2,2,10,10,2,NA,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,NA,3,1,19740,2,1,1,1,6,2021,2,45,57,0,2,1,0,2,0,0,1,0,0,1,0,0,3,0,2,2,3,57,57,1,3,2,1,3,0,3,4,3,1990,1,1,3,5,4,1,1,1,2,1,1,1,1,1,1,1,1,5,2,2,2,1,12,1,7,14,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,110,100,0,0,2,100,310,2,2,2,2,2,1,2,1,24185,1,217,160000,160000,2385,"No"
21002111,7,501,2,1,2,1,1,1,2,2,9,9,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,19740,1,1,1,1,6,2021,1,44,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,3,303,303,1,2,2,1,1,0,3,1,1,2010,1,1,3,9,4,1,1,1,2,1,1,1,1,1,2,1,1,5,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,60,60,0,0,10,2,130,2,2,2,2,2,1,2,1,20068,1,194,100500,100500,724,"No"
21002112,10,501,2,1,2,1,1,1,1,2,9,9,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,3,3,3,1,19740,1,1,2,1,6,2000,1,44,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,2,57,57,1,3,2,1,1,1,2,3,3,2000,1,2,2,8,5,1,1,1,2,1,1,1,1,1,1,1,1,5,2,2,2,1,12,1,1,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,240,170,0,0,4,2,414,2,2,2,2,2,1,2,1,20019,1,241,210400,210400,1679,"No"
21002113,7,258,2,2,1,1,0,0,1,2,10,10,2,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,3,3,3,2,19740,1,1,1,5,6,2018,1,39,303,0,2,1,0,2,0,0,5,0,0,5,0,0,7,0,2,2,1,303,303,1,1,3,6,7,0,2,3,2,1950,2,2,2,3,4,1,1,1,2,1,1,1,1,1,2,1,1,3,2,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,70,80,0,0,100,200,450,2,2,2,2,2,1,2,1,44742,1,200,115400,115400,1898,"Yes"
21002114,4,360,2,1,2,1,0,1,1,2,7,8,2,1,2,NA,2,1,2,2,2,1,1,1,2,2,2,2,3,3,3,1,19740,1,1,2,1,6,2022,1,44,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,4,57,57,1,3,2,1,1,0,2,NA,1,1980,2,NA,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,2,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,130,40,0,0,100,2,270,2,2,2,2,2,1,2,1,20120,1,16,72500,72500,2186,"Yes"
21002115,4,501,1,2,2,1,0,0,2,2,7,6,2,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,3,3,3,1,19740,2,1,1,1,6,2010,1,44,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,2,3,2,1,3,0,2,1,1,1980,2,4,2,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,12,1,1,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,50,110,0,0,3,80,240,2,2,2,2,1,2,2,1,20120,1,111,124500,124500,1504,"No"
21002116,4,289,2,1,2,1,0,0,1,2,8,9,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,3,3,3,1,19740,1,1,2,1,6,2019,1,40,57,0,2,1,0,2,0,0,1,0,0,1,0,0,3,0,2,2,1,57,57,1,3,3,6,7,0,3,NA,1,1990,2,NA,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,12,1,7,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,70,150,0,0,2,2,220,2,2,2,2,1,1,2,1,24185,1,7,69800,69800,2427,"Yes"
21002117,8,201,2,1,2,1,1,1,1,2,10,8,2,1,2,1,2,1,1,2,2,1,6,1,2,1,2,2,3,3,2,1,19740,1,1,1,4,6,2016,1,39,303,0,2,1,0,2,0,1,4,0,1,4,0,0,7,0,2,2,1,303,303,1,1,2,1,1,0,2,3,1,1970,2,2,2,5,5,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,2,1,12,1,14,14,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,250,420,0,0,50,100,820,2,2,2,2,2,1,2,1,44742,1,114,90000,90000,3199,"No"
21002119,5,220,1,1,2,1,0,1,2,2,9,8,1,1,2,NA,2,1,1,2,2,1,1,1,2,2,2,2,3,3,1,1,19740,1,1,2,1,6,2015,1,42,57,0,2,1,0,2,0,0,2,0,0,2,0,0,4,0,2,2,1,57,57,1,3,2,1,1,0,3,3,1,1970,2,2,3,4,3,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,5,60,40,0,0,30,60,190,2,2,2,2,2,1,2,1,30471,1,197,67000,67000,1777,"No"
21002120,11,501,2,1,2,1,2,0,2,2,9,9,2,2,1,1,2,1,1,4,1,1,2,1,2,2,2,2,4,3,3,1,19740,1,1,2,4,6,2013,1,39,210,0,2,1,0,4,0,0,0,0,0,0,0,0,4,2,2,2,1,210,210,2,1,2,1,1,0,3,4,3,2000,1,1,3,9,5,1,1,1,2,1,1,1,1,1,1,1,1,6,1,1,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,350,120,0,0,2,100,570,2,2,2,2,2,1,2,1,30733,1,388,232600,232600,1845,"No"
21002125,6,501,2,1,2,1,1,0,2,2,8,8,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,19740,2,1,2,1,6,2021,1,44,57,0,2,1,0,2,0,1,0,0,1,0,0,0,3,0,2,2,4,57,57,1,3,2,1,3,0,3,2,1,2010,2,1,3,6,3,1,1,1,2,1,1,1,1,1,2,1,1,4,2,2,4,2,12,1,7,14,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,90,120,0,0,30,80,320,2,2,2,2,2,1,2,1,24185,1,183,193000,193000,2928,"No"
21002126,5,205,2,1,2,1,0,0,2,2,7,7,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,3,2,1,19740,2,3,2,4,6,1967,1,41,110,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,110,110,3,1,2,1,3,0,2,3,1,1960,2,1,2,5,3,1,1,1,2,1,1,1,1,1,1,5,1,3,1,1,4,12,12,1,14,14,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,90,40,0,0,20,80,230,2,1,2,2,2,1,2,1,14290,1,169,29340,29340,600,"Yes"
21002127,8,501,1,1,1,1,1,1,2,2,8,7,2,2,2,1,2,1,1,NA,NA,1,1,1,1,2,2,2,3,3,3,1,19740,1,6,2,1,6,2003,1,39,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,1,3,2,1,1,0,2,2,3,2000,1,1,2,8,3,1,1,1,2,1,1,1,1,1,1,1,1,4,2,2,4,1,1,1,4,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,130,50,0,0,2,180,360,2,2,2,2,2,1,2,1,15632,1,182,118000,118000,2653,"No"
21002129,4,166,1,2,2,2,0,0,1,2,10,5,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,2,3,1,19740,2,4,2,1,6,2022,2,40,57,0,2,3,0,1,0,0,2,0,0,2,0,0,3,0,2,2,3,57,57,3,3,2,1,3,0,1,3,1,1980,2,4,1,3,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,4,5,12,2,7,14,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,5,6,2,80,2,0,0,2,2,80,2,2,2,2,1,2,2,1,24145,1,23,40000,40000,1403,"No"
21002131,4,275,2,1,2,2,0,0,1,2,10,6,1,1,2,NA,1,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,19740,2,6,2,1,6,2020,1,40,57,0,2,3,0,2,0,0,0,0,0,0,0,0,2,0,2,1,3,57,57,1,3,2,1,3,0,2,1,1,1980,1,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,12,1,14,14,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,170,20,0,0,2,2,190,2,2,2,2,2,1,2,1,20019,1,77,55000,55000,1892,"No"
21002132,4,501,2,1,2,2,0,0,2,2,10,10,2,1,1,NA,2,1,2,2,2,1,1,1,2,2,2,2,3,3,3,1,19740,2,1,2,1,6,2023,1,44,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,4,57,57,1,3,2,1,3,0,3,NA,1,1990,2,NA,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,50,40,0,0,70,2,160,2,2,2,2,2,1,2,1,20120,1,10,182000,182000,2170,"No"
21002133,7,294,2,1,2,1,0,0,2,2,9,9,2,1,2,NA,2,1,1,2,1,1,1,1,2,2,1,2,3,3,3,1,19740,1,1,2,1,6,1981,1,38,57,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,2,57,57,2,3,2,1,1,0,2,3,2,1980,2,3,2,5,4,1,1,1,2,1,1,1,1,1,1,1,1,4,2,2,1,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,100,120,0,0,30,40,290,2,2,2,2,2,1,2,1,18162,1,247,53400,53400,752,"No"
21002135,8,501,1,1,1,1,0,0,1,2,9,8,2,1,2,1,2,1,1,2,2,1,1,1,1,2,2,2,3,3,3,1,19740,1,1,2,1,6,2020,1,44,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,3,57,57,1,3,2,1,1,0,2,4,2,1960,2,1,2,7,5,1,1,1,2,1,1,1,1,1,1,1,1,5,5,2,4,1,12,1,14,14,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,5,5,6,5,70,280,0,0,40,100,490,2,2,2,2,2,1,2,1,20068,1,100,145100,145100,2977,"Yes"
21002136,11,371,2,1,2,1,2,1,1,2,10,10,2,1,2,1,2,1,1,2,1,1,1,1,2,1,2,2,3,3,3,1,19740,1,1,2,1,2,1976,1,44,57,0,2,1,2,2,0,0,0,1,0,0,0,0,2,0,2,1,4,57,57,2,3,2,1,1,0,2,5,4,1970,1,1,2,9,4,1,1,1,2,1,1,1,1,1,1,1,1,6,1,2,2,12,12,2,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,250,70,0,0,2,310,630,2,2,2,2,2,1,2,1,18114,1,244,67160,67160,1959,"No"
21002137,4,322,2,1,2,1,0,1,1,2,7,8,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,3,3,3,1,19740,1,1,1,1,6,2013,1,39,57,0,2,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,4,303,303,3,2,2,1,1,0,2,3,1,1990,2,3,2,5,2,1,1,1,2,1,1,1,1,1,1,1,1,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,80,80,0,0,40,70,270,2,2,2,2,2,1,2,1,20181,1,49,65000,65000,2019,"No"
21002138,2,445,1,1,2,2,0,0,2,2,8,6,2,1,2,NA,2,1,2,1,2,1,1,1,2,2,2,2,1,3,2,1,19740,1,6,2,1,6,2023,1,40,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,57,57,1,3,2,1,1,0,2,NA,1,1980,2,NA,1,3,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,12,1,14,14,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,30,0,0,4,2,2,34,2,2,2,2,1,1,2,1,15726,1,12,70000,70000,1346,"No"
21002139,6,205,2,1,2,1,1,0,1,1,8,8,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,17460,1,1,2,1,6,2019,1,40,57,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,3,57,57,2,3,2,1,3,0,3,NA,1,1970,1,1,3,4,3,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,130,370,0,0,2,2,500,2,2,2,2,2,1,2,1,18070,1,91,37000,37000,901,"Yes"
21002143,7,276,2,1,2,1,0,0,1,2,8,8,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,3,3,3,1,17460,2,1,2,1,6,1972,1,39,57,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,4,57,57,2,3,2,1,1,0,2,4,2,1950,2,1,2,5,4,1,2,1,2,1,1,1,1,1,2,2,1,4,2,2,2,2,12,1,2,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,5,200,130,0,0,2,2,330,2,2,2,2,2,1,2,1,18114,1,57,50000,50000,502,"No"
21002144,9,501,2,1,2,1,1,1,2,2,10,10,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,17460,2,1,2,1,6,2021,1,45,57,0,2,1,0,2,0,0,1,0,0,1,0,0,3,0,2,2,3,57,57,1,3,2,1,3,0,3,4,3,1960,2,1,3,9,4,1,1,1,2,1,1,1,1,1,1,1,1,5,1,1,1,1,12,2,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,4,70,0,0,2,2,74,2,2,2,2,2,1,2,1,24063,1,90,238600,238600,2143,"No"
21002146,5,196,2,2,2,1,0,0,1,2,9,9,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,1,17460,2,3,2,1,6,1963,1,38,57,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,2,57,57,2,3,2,1,3,0,2,5,1,1960,2,1,2,4,3,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,90,90,0,0,20,3,200,2,2,2,2,2,1,2,1,14290,1,72,28000,28000,535,"No"
21002147,6,273,2,1,2,1,1,0,2,2,10,10,2,2,2,1,2,2,1,NA,NA,1,1,1,1,2,2,2,3,3,3,1,17460,2,3,2,1,6,2011,1,41,57,0,2,3,0,2,0,0,1,0,0,1,0,0,3,1,2,2,2,57,57,1,3,2,1,3,0,3,5,0,1970,2,1,3,6,4,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,4,6,12,2,14,14,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,6,5,150,0,0,0,40,50,240,2,2,2,2,2,1,2,1,24122,1,76,65800,65800,1530,"No"
21002148,4,426,2,2,2,2,0,0,2,2,3,10,2,2,2,1,2,1,2,3,2,1,1,2,2,2,2,2,3,3,3,1,17460,1,6,2,1,2,2019,1,40,57,0,2,2,0,3,0,0,0,1,0,0,0,0,3,0,2,1,4,57,57,1,3,3,6,7,0,2,NA,1,1919,2,NA,1,3,2,1,1,1,2,1,1,1,2,1,1,5,1,1,2,2,4,6,12,1,14,14,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,4,1,6,5,40,50,0,0,2,20,110,2,2,2,2,2,1,2,1,23442,1,10,99900,99900,800,"No"
21002154,3,386,2,1,2,2,0,0,1,2,8,8,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,3,3,3,1,17460,1,6,2,1,6,2023,1,44,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,57,57,1,3,1,1,2,0,3,NA,1,1919,2,NA,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,12,1,14,14,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,70,40,0,0,4,4,118,2,2,2,2,2,1,2,1,15553,1,5,60000,60000,1223,"No"
21002156,7,321,2,2,2,2,2,1,1,2,10,6,2,2,2,1,2,1,1,4,1,1,2,1,2,2,2,2,3,3,3,1,17460,2,1,2,1,6,2009,1,40,57,0,2,1,0,4,0,0,0,0,0,0,0,0,4,2,2,2,2,57,57,2,3,1,1,4,0,3,7,2,2000,2,1,3,9,2,1,1,1,2,2,1,1,1,1,2,2,2,6,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,5,120,3,0,0,170,3,290,2,2,2,2,2,1,2,1,30835,1,399,99000,99000,2408,"No"
21002157,6,347,2,1,2,1,0,0,2,2,10,10,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,17460,1,1,2,1,6,1986,1,42,57,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,1,3,2,1,1,0,3,5,2,1980,2,1,3,6,3,1,1,1,2,2,1,1,1,1,2,2,2,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,50,140,0,0,30,3,220,2,2,2,2,2,1,2,1,20068,1,100,69600,69600,709,"No"
21002163,7,151,2,2,2,2,1,0,2,2,8,10,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,3,3,3,1,17460,2,3,2,1,6,1995,1,36,57,0,2,3,1,2,0,0,0,0,1,1,0,0,4,1,1,3,2,164,128,2,2,2,1,3,0,3,7,1,1990,2,1,3,6,4,1,1,1,2,1,1,1,1,1,2,2,2,3,2,2,1,1,5,1,13,7,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,6,5,140,100,0,0,30,140,410,2,2,2,2,2,1,2,2,30391,2,184,45900,45900,992,"Yes"
21002164,3,116,2,1,2,2,0,0,2,2,9,9,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,3,3,3,1,17460,1,6,2,1,6,2020,1,39,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,3,3,2,1,1,0,2,NA,1,1970,2,NA,1,NA,1,1,1,1,2,1,1,1,2,1,1,5,1,2,2,1,4,5,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,50,20,0,0,2,2,70,2,2,2,2,2,1,2,1,15553,1,9,18000,18000,579,"No"
21002165,9,501,2,1,2,1,1,1,2,2,10,10,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,3,3,3,1,17460,1,1,2,1,6,2014,1,45,57,0,2,1,0,2,0,2,0,0,2,0,0,0,4,0,2,2,2,57,57,1,3,2,1,1,0,3,4,3,2010,1,1,3,6,4,1,1,1,2,1,1,1,1,1,2,1,1,4,2,2,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,200,220,0,0,2,2,420,2,2,2,2,2,1,2,1,30317,1,54,205000,205000,2005,"No"
21002167,7,501,2,1,2,1,1,0,2,2,10,10,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,1,17460,1,1,2,1,6,1980,1,45,57,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,2,57,57,2,3,2,1,1,0,3,7,1,1980,2,1,3,6,4,1,2,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,5,6,5,350,0,0,0,50,40,440,2,2,2,2,2,1,2,1,18114,1,39,119200,119200,785,"Yes"
21002168,10,466,2,1,2,1,1,1,2,2,10,10,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,3,3,3,1,17460,2,1,2,1,6,2002,1,44,57,0,2,1,0,2,0,1,4,0,1,4,0,0,7,0,2,2,2,57,57,1,3,2,1,3,0,3,6,3,2000,2,1,3,NA,5,1,1,1,2,1,1,1,1,1,2,2,2,4,2,2,4,1,12,1,14,14,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,6,5,120,40,0,0,100,180,440,2,2,2,2,2,1,2,1,44742,1,102,208700,208700,1008,"No"
21002169,5,468,2,1,2,2,1,1,2,2,8,8,2,2,2,NA,2,1,2,2,2,1,1,1,2,2,2,2,3,3,3,1,17460,2,6,2,1,6,2021,1,40,57,4,2,7,0,2,1,0,0,0,0,0,0,0,2,0,2,1,4,57,57,1,3,2,1,3,0,3,NA,1,1960,2,NA,1,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,12,1,14,14,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,60,40,0,0,2,2,100,2,2,2,2,2,1,2,1,20068,1,15,94000,60000,1115,"No"
21002276,9,501,2,1,2,1,2,1,2,2,10,10,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,2,3,3,3,1,35380,1,1,2,1,6,2014,1,47,57,0,2,1,2,2,0,0,0,0,0,0,0,0,2,0,2,1,1,57,57,2,3,2,1,1,0,2,6,3,1990,2,4,2,9,3,1,1,1,2,1,1,1,1,1,2,2,2,6,2,2,2,1,1,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,5,130,80,0,3,50,60,320,2,2,2,2,2,1,2,1,18070,1,443,350000,350000,1521,"Yes"
21002279,4,17,2,1,2,2,1,0,1,1,8,10,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,3,3,1,35380,1,6,1,5,6,2007,1,44,314,0,2,4,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,314,314,2,1,2,1,1,0,3,NA,1,1980,1,NA,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,4,6,5,40,4,0,0,2,2,44,2,2,2,1,2,1,2,1,14454,1,12,2400,2400,607,"Yes"
21002281,4,501,2,1,2,2,0,1,2,2,10,10,2,NA,2,1,2,1,2,1,2,1,NA,2,2,2,2,2,3,3,3,1,35380,1,4,2,1,6,2021,1,40,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,NA,3,NA,NA,NA,0,2,NA,1,2000,2,NA,1,4,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,4,1,12,1,14,14,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,5,5,6,5,130,0,0,0,2,2,130,2,NA,2,NA,NA,NA,NA,1,15502,1,0,95000,95000,2030,NA
21002288,6,289,2,1,2,2,1,0,2,2,9,9,2,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,3,3,1,35380,1,4,2,1,6,2022,1,39,57,0,2,4,0,1,0,0,0,0,0,0,0,0,1,0,2,1,3,57,57,2,3,2,1,1,0,1,5,1,2000,2,7,1,7,3,1,2,1,2,2,1,1,1,1,1,1,2,3,1,1,4,1,12,3,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,250,0,0,0,30,3,280,2,2,2,2,2,1,2,1,15553,1,88,45000,45000,1525,"No"
21002290,7,159,2,2,2,1,1,0,1,2,8,10,2,2,2,2,2,1,1,0,1,1,1,1,2,2,2,1,4,3,3,1,35380,2,3,2,1,6,1967,1,37,57,0,2,6,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,57,57,2,3,2,1,3,0,1,6,2,1960,2,4,1,NA,3,1,2,2,2,2,1,1,1,1,3,1,2,1,1,1,4,7,12,8,9,14,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,5,100,80,0,0,30,4,214,2,1,1,1,2,1,2,2,14338,2,0,22800,22800,214,"Yes"
21002295,6,501,2,1,2,1,1,0,1,2,9,9,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,3,3,3,1,35380,2,4,2,1,6,2013,2,45,57,0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,2,1,4,57,57,1,3,2,1,3,0,1,2,1,1990,2,4,1,5,3,1,1,1,2,1,1,1,1,1,2,2,1,3,2,2,4,1,12,1,14,14,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,6,5,90,70,0,0,30,40,230,2,2,2,2,2,1,2,1,15553,1,165,87000,87000,520,"No"
